numero_lot ; id_client ; nom_produit ; quantite ; date_transaction ; montant
9218;CL24721000;Produit14;76;2023-11-14;193.1092774069591
9219;CL77161000;Produit79;79;2023-10-21;157.60215382827224
9220;CL18401000;Produit74;69;2023-06-13;957.4885780927874
9221;CL9491000;Produit67;12;2024-03-14;358.37434817951674
9222;CL89571000;Produit1;61;2023-08-18;15.032510451874202
9223;CL24241000;Produit40;55;2023-10-03;102.87140748668494
9224;CL88141000;Produit6;87;2023-10-27;809.5480653960028
9225;CL3361000;Produit53;93;2024-01-18;442.4480476837035
9226;CL3951000;Produit19;89;2024-01-02;793.36062839849
9227;CL72001000;Produit11;36;2024-01-30;379.90384664361903
9228;CL2461000;Produit8;77;2023-11-02;615.2323483887864
9229;CL81991000;Produit45;14;2023-07-26;613.6383008805467
9230;CL26951000;Produit21;83;2024-02-25;589.5497331551576
9231;CL14531000;Produit73;4;2024-02-08;227.96305495351123
9232;CL66291000;Produit45;12;2023-11-14;953.9810457862741
9233;CL271000;Produit53;49;2024-03-09;925.0154668975758
9234;CL1911000;Produit43;30;2023-07-21;546.5804457428115
9235;CL68481000;Produit70;40;2023-06-11;507.82368120724004
9236;CL83781000;Produit90;31;2024-01-30;230.74670539912617
9237;CL42611000;Produit99;54;2024-02-03;158.8587724115822
9238;CL19651000;Produit0;5;2023-08-21;855.3689966422356
9239;CL82261000;Produit85;47;2024-02-01;368.98116677344575
9240;CL34791000;Produit67;4;2023-12-23;762.1600720991352
9241;CL33791000;Produit23;80;2024-03-06;48.311591281585486
9242;CL20261000;Produit13;60;2024-01-14;200.74185954008635
9243;CL66031000;Produit29;17;2024-03-11;476.14880363723796
9244;CL46401000;Produit79;50;2023-06-09;34.07169921795265
9245;CL85691000;Produit96;60;2023-06-22;634.6962846988705
9246;CL41551000;Produit81;93;2024-04-27;450.74323320935144
9247;CL38881000;Produit81;61;2023-12-17;881.778061204735
9248;CL23951000;Produit52;54;2023-06-04;961.4416719729505
9249;CL251000;Produit94;86;2023-08-28;846.8093583151058
9250;CL13281000;Produit65;100;2024-04-21;93.1532497966232
9251;CL39881000;Produit34;84;2024-04-09;550.5865730187793
9252;CL49421000;Produit26;87;2023-10-14;956.8132418923939
9253;CL88361000;Produit39;52;2023-10-12;971.6727846439029
9254;CL14241000;Produit27;97;2024-03-23;661.0135853452032
9255;CL45051000;Produit47;20;2024-05-09;546.6382714223903
9256;CL56851000;Produit63;70;2023-06-24;121.6820852270239
9257;CL14391000;Produit45;42;2023-12-18;469.6833593005761
9258;CL27591000;Produit89;33;2024-01-14;634.6903153136371
9259;CL48761000;Produit43;34;2024-05-24;813.3937430307534
9260;CL29301000;Produit71;11;2023-07-28;975.9618466544786
9261;CL59121000;Produit37;76;2023-09-03;520.8816965056088
9262;CL47211000;Produit14;1;2023-09-29;151.54854698895122
9263;CL35731000;Produit8;93;2023-10-26;912.3338558245547
9264;CL52361000;Produit60;39;2024-05-18;364.4475057955176
9265;CL42381000;Produit60;83;2023-07-05;333.1542704886566
9266;CL89251000;Produit54;75;2023-08-29;185.6706489495375
9267;CL86931000;Produit95;81;2023-09-11;716.2583220839992
9268;CL39621000;Produit65;100;2024-01-30;515.6918080478706
9269;CL58691000;Produit80;81;2023-07-24;777.5857454875267
9270;CL62121000;Produit97;47;2023-08-24;179.22005064301104
9271;CL61271000;Produit9;42;2024-03-22;349.17083841285074
9272;CL54291000;Produit90;97;2024-05-20;588.0367247826541
9273;CL34241000;Produit2;30;2024-01-20;330.89652245486155
9274;CL56161000;Produit92;20;2023-12-27;204.03485034980028
9275;CL45841000;Produit31;3;2023-12-07;815.7859828256018
9276;CL53771000;Produit25;68;2024-05-15;119.67957098660665
9277;CL71821000;Produit57;10;2024-05-16;449.9287051391734
9278;CL13021000;Produit0;97;2024-03-31;576.8305111504814
9279;CL24081000;Produit76;16;2023-12-05;840.1283052697171
9280;CL41891000;Produit41;74;2023-07-07;144.60537446096998
9281;CL21991000;Produit20;81;2024-01-07;688.4860481558657
9282;CL37161000;Produit52;66;2023-07-07;73.99813716577
9283;CL32231000;Produit86;93;2023-12-03;144.44220220076608
9284;CL67351000;Produit96;36;2023-12-29;583.9808075828394
9285;CL9731000;Produit62;6;2024-02-27;652.488080493541
9286;CL85081000;Produit99;61;2024-04-19;722.4051061737894
9287;CL62011000;Produit44;89;2024-03-17;296.69167209162424
9288;CL66581000;Produit48;49;2023-11-21;513.1803276278438
9289;CL7231000;Produit40;24;2024-01-13;645.3642604306838
9290;CL86951000;Produit72;37;2023-11-14;900.8367145147689
9291;CL42351000;Produit75;88;2023-09-25;737.3020840635946
9292;CL36731000;Produit52;13;2023-11-28;148.0048981482483
9293;CL83931000;Produit39;25;2024-04-23;621.8948279174183
9294;CL77081000;Produit96;15;2023-07-19;152.76317879113026
9295;CL26361000;Produit31;86;2024-05-29;853.4817446901491
9296;CL44101000;Produit26;9;2023-09-13;679.8540348519754
9297;CL73271000;Produit25;80;2023-09-28;225.29531328108482
9298;CL21911000;Produit55;69;2023-11-18;184.97278256603283
9299;CL22381000;Produit46;74;2023-09-28;392.4590234000508
9300;CL67081000;Produit12;53;2024-01-28;418.62604753920454
9301;CL26301000;Produit60;43;2024-03-14;239.24711622039354
9302;CL60911000;Produit36;66;2024-01-27;658.2828873497145
9303;CL25551000;Produit90;13;2024-01-27;483.28116855662176
9304;CL47851000;Produit52;45;2023-12-31;993.9473023925142
9305;CL63711000;Produit33;61;2023-08-21;713.7928345768144
9306;CL19061000;Produit0;1;2024-05-08;126.02222809868393
9307;CL61291000;Produit50;17;2023-08-03;530.4443042998541
9308;CL63571000;Produit78;53;2024-05-05;279.9700504215673
9309;CL43091000;Produit1;25;2024-05-04;151.54422262315938
9310;CL25041000;Produit93;75;2023-08-14;63.27308388137242
9311;CL79991000;Produit20;87;2023-07-31;861.5596754961559
9312;CL24701000;Produit9;46;2023-10-08;816.4297253647551
9313;CL14501000;Produit21;70;2024-04-27;698.4928673487736
9314;CL37801000;Produit42;76;2023-09-12;84.96941836971976
9315;CL9811000;Produit39;34;2024-02-23;825.508547330125
9316;CL26341000;Produit91;59;2024-04-28;848.915796479777
9317;CL13741000;Produit15;6;2023-09-16;431.8675902592004
9318;CL18151000;Produit72;26;2024-05-22;813.8667453735446
9319;CL54651000;Produit57;9;2024-01-19;307.0999225807943
9320;CL38531000;Produit28;54;2023-11-06;274.38705342295435
9321;CL45891000;Produit73;25;2023-12-05;615.9495392390908
9322;CL71231000;Produit41;43;2024-05-26;410.13251617187046
9323;CL82291000;Produit92;22;2023-12-13;49.11706156714777
9324;CL81451000;Produit38;77;2023-06-03;233.8504922657505
9325;CL28761000;Produit36;75;2024-04-13;945.5353104602056
9326;CL88221000;Produit16;99;2023-11-29;312.8495925256976
9327;CL53471000;Produit79;79;2024-02-02;272.82523553860847
9328;CL89891000;Produit45;50;2023-06-20;842.8241060721239
9329;CL86131000;Produit2;74;2023-10-19;285.8300128693658
9330;CL60621000;Produit33;56;2023-12-17;530.0841401034191
9331;CL40981000;Produit77;19;2024-04-14;43.510570144679164
9332;CL83681000;Produit50;84;2023-11-20;661.7178308576624
9333;CL63761000;Produit55;14;2024-05-26;896.9566803194713
9334;CL50751000;Produit68;46;2023-10-17;478.3382866688659
9335;CL59901000;Produit79;27;2024-05-01;648.431029700262
9336;CL8191000;Produit2;84;2023-06-24;712.5928172984234
9337;CL86921000;Produit97;59;2024-04-17;890.9852588242483
9338;CL71841000;Produit81;48;2023-12-14;204.19061928011388
9339;CL33641000;Produit97;51;2024-03-22;90.68270810451804
9340;CL37951000;Produit91;33;2023-11-14;295.8979901351458
9341;CL73481000;Produit67;19;2023-11-15;229.4133864505546
9342;CL22661000;Produit68;29;2023-12-30;990.7223484275163
9343;CL34761000;Produit33;17;2024-01-30;963.9213607652944
9344;CL26521000;Produit57;49;2023-12-15;950.7340930146822
9345;CL1071000;Produit20;58;2024-02-18;339.3733884134972
9346;CL22561000;Produit53;24;2024-05-01;198.93482140884012
9347;CL22311000;Produit68;63;2024-01-12;869.6258868010306
9348;CL15921000;Produit69;66;2024-01-15;724.9587129692223
9349;CL71131000;Produit47;65;2024-02-02;847.4939580593659
9350;CL56261000;Produit19;57;2024-04-09;339.78338480928693
9351;CL2071000;Produit38;90;2024-01-21;80.65210559486987
9352;CL26141000;Produit76;23;2023-08-11;97.02271433515531
9353;CL82041000;Produit57;4;2023-07-24;891.3117412341707
9354;CL40681000;Produit88;46;2023-11-15;885.685604299161
9355;CL69301000;Produit93;72;2024-01-30;812.1973440816121
9356;CL52281000;Produit43;5;2023-12-10;959.8162247402233
9357;CL52641000;Produit0;56;2024-01-16;929.4077820843443
9358;CL21371000;Produit57;72;2023-09-20;321.40618873806045
9359;CL84801000;Produit60;7;2024-01-25;73.98260147306155
9360;CL30231000;Produit98;38;2024-01-09;628.0042578429624
9361;CL76801000;Produit32;66;2023-08-12;663.0346933544093
9362;CL49361000;Produit45;28;2023-11-24;473.0789361170675
9363;CL59611000;Produit36;37;2023-10-17;585.456598314965
9364;CL84141000;Produit92;2;2024-01-27;504.3454258838784
9365;CL35561000;Produit56;11;2023-09-26;593.9058177199171
9366;CL55301000;Produit22;31;2023-11-27;970.7955706306883
9367;CL21041000;Produit45;2;2024-01-06;459.1368973678999
9368;CL34351000;Produit60;54;2024-04-05;477.3131699753394
9369;CL31771000;Produit9;35;2023-07-21;265.0335212858852
9370;CL45621000;Produit9;55;2024-01-18;774.673948363215
9371;CL77391000;Produit17;33;2023-11-03;985.8260738566513
9372;CL79221000;Produit16;60;2024-01-29;651.9781960156607
9373;CL66451000;Produit64;75;2024-02-23;804.0337056158264
9374;CL7971000;Produit64;32;2024-02-09;886.6129033229192
9375;CL54971000;Produit42;16;2024-01-13;839.3766447882764
9376;CL69851000;Produit13;87;2023-09-02;468.56109208342804
9377;CL55041000;Produit98;75;2023-10-27;641.1548523779654
9378;CL11931000;Produit46;93;2023-08-08;940.0485464437254
9379;CL42271000;Produit98;60;2023-06-08;567.9264184428642
9380;CL61911000;Produit91;28;2023-08-24;338.32888590589806
9381;CL75091000;Produit74;73;2023-06-18;407.4447852473383
9382;CL86061000;Produit56;81;2023-08-01;327.9466013725131
9383;CL70211000;Produit80;15;2023-10-26;603.086700631107
9384;CL1101000;Produit19;82;2024-05-26;354.58428562481083
9385;CL76391000;Produit40;21;2023-06-19;101.93453099767488
9386;CL1201000;Produit64;2;2023-07-28;414.9981737391972
9387;CL66671000;Produit75;7;2024-02-15;568.4380661957083
9388;CL39451000;Produit12;64;2024-02-09;947.3860920183553
9389;CL59341000;Produit38;19;2024-01-26;420.4987821335929
9390;CL86031000;Produit16;38;2023-11-10;753.5304791647183
9391;CL72121000;Produit41;33;2024-05-11;383.8754917430727
9392;CL26871000;Produit8;18;2023-08-24;954.3396007210351
9393;CL3041000;Produit34;17;2023-09-30;773.1430549486921
9394;CL86621000;Produit39;70;2024-01-13;964.0023909203753
9395;CL76271000;Produit76;10;2023-11-08;182.84057410700916
9396;CL51101000;Produit18;36;2023-09-22;66.30991527807188
9397;CL23441000;Produit60;35;2023-08-03;160.87333172359567
9398;CL60741000;Produit93;5;2024-01-29;660.1240982069742
9399;CL41051000;Produit8;33;2024-04-17;345.2913389846117
9400;CL52821000;Produit93;51;2023-10-11;426.2375498714169
9401;CL15471000;Produit43;13;2024-03-07;278.01950738243346
9402;CL12491000;Produit18;44;2023-08-14;805.6225344927592
9403;CL1491000;Produit1;64;2023-09-09;150.3813225643153
9404;CL83241000;Produit37;39;2024-01-07;961.3733193362971
9405;CL74471000;Produit39;81;2023-09-27;770.9143597897223
9406;CL57921000;Produit82;53;2023-09-27;694.4692766963326
9407;CL49891000;Produit47;60;2023-06-09;499.256384836366
9408;CL48681000;Produit20;68;2023-06-06;684.2020702007862
9409;CL72591000;Produit31;31;2023-07-22;159.17039681708087
9410;CL84851000;Produit32;35;2023-08-24;888.9953302247678
9411;CL13631000;Produit56;94;2023-08-18;180.1252184272338
9412;CL9361000;Produit8;94;2023-12-14;445.0873136996156
9413;CL25301000;Produit51;92;2024-04-21;241.45249352431654
9414;CL44261000;Produit66;46;2024-05-23;570.7364808144976
9415;CL81461000;Produit83;73;2024-04-04;594.8199640542674
9416;CL28431000;Produit34;37;2023-11-15;610.2456614257403
9417;CL43441000;Produit5;80;2024-05-01;423.6099100813421
9418;CL36331000;Produit50;96;2023-10-13;27.085968852211565
9419;CL80701000;Produit18;21;2023-09-11;748.4369100809405
9420;CL60721000;Produit92;94;2023-07-26;222.04846634998634
9421;CL20921000;Produit51;24;2023-08-26;923.3113830338306
9422;CL41101000;Produit5;77;2023-12-07;272.8756470137926
9423;CL52881000;Produit35;98;2023-11-11;331.3323901906566
9424;CL51731000;Produit1;61;2023-11-19;484.84907723294936
9425;CL58851000;Produit62;21;2023-11-20;331.91824896141765
9426;CL82331000;Produit26;52;2023-12-26;399.8648337387303
9427;CL16081000;Produit41;59;2023-12-07;245.74688006024144
9428;CL6251000;Produit39;1;2024-01-22;918.5480507865228
9429;CL37981000;Produit75;24;2024-05-10;271.23515905860955
9430;CL34101000;Produit67;45;2024-01-12;448.78504410783
9431;CL16981000;Produit39;21;2023-06-26;897.6414621803323
9432;CL23101000;Produit98;100;2024-02-02;723.9346629381971
9433;CL48991000;Produit39;65;2023-07-04;59.9946365047868
9434;CL18991000;Produit4;78;2024-01-21;638.0722361335495
9435;CL25541000;Produit6;50;2024-03-15;477.9533303551344
9436;CL57041000;Produit65;32;2023-09-21;618.4818263127497
9437;CL86651000;Produit74;17;2023-11-30;162.46101725389457
9438;CL27061000;Produit14;26;2023-10-18;120.71251052402484
9439;CL4801000;Produit78;51;2024-01-02;176.41259742425248
9440;CL26051000;Produit91;60;2023-06-20;38.72249499147512
9441;CL88031000;Produit54;1;2023-07-04;89.38128757947048
9442;CL3101000;Produit28;46;2024-03-01;475.7346764834117
9443;CL82781000;Produit39;43;2023-11-19;115.31121861517836
9444;CL38201000;Produit73;74;2024-03-18;175.59970486763947
9445;CL18641000;Produit99;73;2024-01-17;89.6640147147227
9446;CL61901000;Produit2;79;2024-04-05;973.8031697287383
9447;CL67181000;Produit31;90;2024-04-13;930.1745783985684
9448;CL36711000;Produit73;35;2023-06-11;362.258068521297
9449;CL19341000;Produit5;77;2023-10-15;379.6354238393959
9450;CL60611000;Produit37;34;2023-10-31;617.0972751069455
9451;CL7971000;Produit89;48;2023-11-21;479.1600431924003
9452;CL1931000;Produit96;95;2024-05-19;989.6338680357505
9453;CL12911000;Produit51;72;2024-05-11;165.50004695207335
9454;CL13371000;Produit64;13;2024-02-20;12.207287959387545
9455;CL11151000;Produit50;95;2023-08-23;53.19218064937638
9456;CL87851000;Produit5;94;2024-03-17;393.900976150472
9457;CL61991000;Produit68;36;2023-08-21;633.7252515147067
9458;CL63761000;Produit83;12;2023-10-24;521.1359128165582
9459;CL14001000;Produit59;25;2024-04-02;784.3418163768694
9460;CL371000;Produit56;45;2023-06-04;981.3451112360848
9461;CL50291000;Produit72;88;2023-06-05;523.4742016440639
9462;CL55621000;Produit37;89;2024-04-25;139.66290097561614
9463;CL71931000;Produit79;20;2023-07-30;480.7676028161973
9464;CL66571000;Produit51;43;2023-11-23;450.56334640472517
9465;CL72471000;Produit3;27;2024-03-12;244.9269895537173
9466;CL50101000;Produit40;17;2024-03-31;24.313614154992305
9467;CL37461000;Produit44;33;2024-05-11;792.6610819272884
9468;CL26381000;Produit41;13;2024-05-21;689.0258680838587
9469;CL14931000;Produit30;36;2024-04-29;777.3606417714122
9470;CL89571000;Produit23;61;2024-01-03;158.966866587788
9471;CL10031000;Produit37;94;2023-09-17;475.0719001598953
9472;CL73641000;Produit21;43;2023-11-15;970.9873448009821
9473;CL19991000;Produit28;44;2024-02-06;721.1993017237683
9474;CL66501000;Produit34;62;2024-01-19;79.74489823349936
9475;CL64761000;Produit83;41;2023-12-29;370.23830560960903
9476;CL53771000;Produit66;21;2023-07-09;966.4991977277974
9477;CL41431000;Produit50;31;2023-08-06;478.9006169989095
9478;CL49941000;Produit88;55;2024-01-30;182.248490230037
9479;CL7451000;Produit47;87;2023-08-24;394.10805457112565
9480;CL35441000;Produit39;60;2023-07-22;36.85048380848448
9481;CL43051000;Produit0;20;2023-07-30;760.5116079834735
9482;CL62781000;Produit66;41;2024-03-22;118.43217989821063
9483;CL3421000;Produit61;6;2023-08-26;539.1081776748036
9484;CL63161000;Produit99;19;2023-08-04;740.1529626450013
9485;CL13721000;Produit45;69;2024-01-19;771.0053238698833
9486;CL79881000;Produit24;43;2023-08-18;281.4599335417456
9487;CL11081000;Produit89;96;2024-04-19;967.9075832621331
9488;CL4671000;Produit30;59;2024-02-06;471.9882881800198
9489;CL35431000;Produit81;21;2023-08-07;138.10312293062742
9490;CL44821000;Produit53;100;2024-01-05;675.7386616909132
9491;CL75561000;Produit97;55;2024-02-16;960.9145616729156
9492;CL42761000;Produit52;76;2023-09-12;560.047896986081
9493;CL79401000;Produit16;18;2024-05-13;751.1900292735216
9494;CL51301000;Produit2;15;2024-05-14;155.99726555776647
9495;CL12961000;Produit11;95;2024-01-07;23.56167739948215
9496;CL57851000;Produit19;86;2023-07-16;698.5227889316644
9497;CL3931000;Produit65;20;2024-01-24;104.14872045844889
9498;CL11491000;Produit82;13;2023-10-12;373.7610986037054
9499;CL76771000;Produit18;88;2024-05-07;918.0535621498478
9500;CL62231000;Produit60;53;2024-04-09;107.63908061953198
9501;CL21551000;Produit22;44;2023-12-15;127.46612611951473
9502;CL23691000;Produit62;29;2023-11-19;911.8663590951859
9503;CL1321000;Produit76;78;2024-03-17;788.1890162910055
9504;CL29371000;Produit19;54;2024-02-13;206.18638509224942
9505;CL87451000;Produit33;74;2024-04-12;117.80880434779486
9506;CL1471000;Produit65;19;2023-11-05;357.76728177785316
9507;CL76691000;Produit4;19;2023-11-25;215.1162464699898
9508;CL64891000;Produit26;84;2023-12-21;840.1494083269199
9509;CL81921000;Produit95;84;2023-06-08;196.41766107315902
9510;CL18221000;Produit95;71;2023-11-04;394.3076468345149
9511;CL49951000;Produit52;41;2023-11-11;596.4413590256787
9512;CL33521000;Produit33;88;2023-09-29;248.62992268076303
9513;CL81941000;Produit97;2;2023-11-12;891.1390257654026
9514;CL81471000;Produit25;66;2023-10-20;822.3617190352934
9515;CL35871000;Produit42;97;2023-11-29;630.9825892001178
9516;CL16261000;Produit38;22;2024-02-12;449.1343996481271
9517;CL77421000;Produit26;33;2024-02-13;370.6887156184605
9518;CL75271000;Produit9;57;2024-05-15;493.29381428983356
9519;CL10211000;Produit45;98;2023-07-09;356.64872725633967
9520;CL2591000;Produit85;7;2023-12-07;428.0040358358867
9521;CL7711000;Produit93;48;2023-12-21;203.83722654981472
9522;CL72651000;Produit69;50;2023-12-19;250.5436871703017
9523;CL57781000;Produit31;17;2023-06-24;879.4182554344895
9524;CL85971000;Produit8;38;2023-09-14;708.2775067859953
9525;CL65251000;Produit46;2;2023-12-22;600.6086744993942
9526;CL4581000;Produit16;30;2023-09-20;538.8143777811027
9527;CL3901000;Produit4;91;2024-03-08;137.2057309645221
9528;CL7841000;Produit39;52;2023-06-27;986.6029757356936
9529;CL86961000;Produit25;78;2023-11-14;867.3032501010242
9530;CL74681000;Produit22;82;2023-08-31;316.32202639481847
9531;CL74041000;Produit45;30;2023-11-17;63.525828376943
9532;CL66491000;Produit51;84;2024-01-18;42.95460959895195
9533;CL7531000;Produit28;59;2024-05-13;482.1811948490974
9534;CL2521000;Produit30;50;2023-10-04;650.3615417743837
9535;CL58851000;Produit68;25;2024-04-09;932.3003567003128
9536;CL62291000;Produit89;47;2024-04-26;81.85977307768788
9537;CL37051000;Produit0;50;2023-09-13;963.9892126616634
9538;CL1521000;Produit14;70;2024-01-11;839.0503281636405
9539;CL35691000;Produit93;20;2024-01-13;106.9017803887035
9540;CL82591000;Produit54;74;2024-01-19;811.6071575100243
9541;CL70731000;Produit58;95;2024-01-08;941.1642567326701
9542;CL79301000;Produit72;12;2023-08-11;542.5308632669174
9543;CL11481000;Produit25;58;2023-10-02;243.58730858995963
9544;CL7821000;Produit59;100;2024-04-27;318.48193762898853
